glass_type,method,k,iteration,ari,selected_features,feature_jaccard,failed,failure_reason
铅钡,Ward,4,119,0.41498824096966774,SiO2+Na2O+CaO+CuO+PbO+Fe2O3+SrO+K2O,0.6,0,
铅钡,Ward,5,119,0.34202946259567113,SiO2+Na2O+CaO+CuO+PbO+Fe2O3+SrO+K2O,0.6,0,
铅钡,Ward,6,119,0.43426893634870145,SiO2+Na2O+CaO+CuO+PbO+Fe2O3+SrO+K2O,0.6,0,
铅钡,Ward,2,120,0.34591194968553457,SiO2+Al2O3+BaO+PbO+K2O+Fe2O3,0.5555555555555556,0,
铅钡,Ward,3,120,0.4343081623745089,SiO2+Al2O3+BaO+PbO+K2O+Fe2O3,0.5555555555555556,0,
铅钡,Ward,4,120,0.24013347140720284,SiO2+Al2O3+BaO+PbO+K2O+Fe2O3,0.5555555555555556,0,
铅钡,Ward,5,120,0.3229588972743716,SiO2+Al2O3+BaO+PbO+K2O+Fe2O3,0.5555555555555556,0,
铅钡,Ward,6,120,0.44041962647598437,SiO2+Al2O3+BaO+PbO+K2O+Fe2O3,0.5555555555555556,0,
铅钡,Ward,2,121,0.8999407933688574,SiO2+MgO+CuO+BaO+Al2O3+SrO+K2O,0.6666666666666666,0,
铅钡,Ward,3,121,0.9052995811327627,SiO2+MgO+CuO+BaO+Al2O3+SrO+K2O,0.6666666666666666,0,
铅钡,Ward,4,121,0.4211590449578591,SiO2+MgO+CuO+BaO+Al2O3+SrO+K2O,0.6666666666666666,0,
铅钡,Ward,5,121,0.31988041853512705,SiO2+MgO+CuO+BaO+Al2O3+SrO+K2O,0.6666666666666666,0,
铅钡,Ward,6,121,0.425886571921902,SiO2+MgO+CuO+BaO+Al2O3+SrO+K2O,0.6666666666666666,0,
铅钡,Ward,2,122,0.8050243719535058,SiO2+MgO+PbO+K2O+SrO+CuO+Fe2O3,0.5,0,
铅钡,Ward,3,122,0.5849960095770151,SiO2+MgO+PbO+K2O+SrO+CuO+Fe2O3,0.5,0,
铅钡,Ward,4,122,0.4185966913861951,SiO2+MgO+PbO+K2O+SrO+CuO+Fe2O3,0.5,0,
铅钡,Ward,5,122,0.2950962069963939,SiO2+MgO+PbO+K2O+SrO+CuO+Fe2O3,0.5,0,
铅钡,Ward,6,122,0.3643425246804692,SiO2+MgO+PbO+K2O+SrO+CuO+Fe2O3,0.5,0,
铅钡,Ward,2,123,0.2857142857142857,K2O+Fe2O3+Al2O3+SrO+CuO+BaO+SiO2+Na2O,0.7777777777777778,0,
铅钡,Ward,3,123,0.22716956879757386,K2O+Fe2O3+Al2O3+SrO+CuO+BaO+SiO2+Na2O,0.7777777777777778,0,
铅钡,Ward,4,123,0.15116680078169906,K2O+Fe2O3+Al2O3+SrO+CuO+BaO+SiO2+Na2O,0.7777777777777778,0,
铅钡,Ward,5,123,0.1330233033524121,K2O+Fe2O3+Al2O3+SrO+CuO+BaO+SiO2+Na2O,0.7777777777777778,0,
铅钡,Ward,6,123,0.19620140820069817,K2O+Fe2O3+Al2O3+SrO+CuO+BaO+SiO2+Na2O,0.7777777777777778,0,
铅钡,Ward,2,124,0.18330773169482847,SiO2+Al2O3+PbO+SrO+K2O+Fe2O3,0.5555555555555556,0,
铅钡,Ward,3,124,0.22127668244578616,SiO2+Al2O3+PbO+SrO+K2O+Fe2O3,0.5555555555555556,0,
铅钡,Ward,4,124,0.21937676047812366,SiO2+Al2O3+PbO+SrO+K2O+Fe2O3,0.5555555555555556,0,
铅钡,Ward,5,124,0.2528401206771528,SiO2+Al2O3+PbO+SrO+K2O+Fe2O3,0.5555555555555556,0,
铅钡,Ward,6,124,0.265454913675257,SiO2+Al2O3+PbO+SrO+K2O+Fe2O3,0.5555555555555556,0,
铅钡,Ward,2,125,,,,1,活动成分SO2在训练集中全缺失
铅钡,Ward,3,125,,,,1,活动成分SO2在训练集中全缺失
铅钡,Ward,4,125,,,,1,活动成分SO2在训练集中全缺失
铅钡,Ward,5,125,,,,1,活动成分SO2在训练集中全缺失
铅钡,Ward,6,125,,,,1,活动成分SO2在训练集中全缺失
铅钡,Ward,2,126,0.05723905723905724,SiO2+CaO+CuO+BaO+PbO+Fe2O3+SrO+K2O,0.7777777777777778,0,
铅钡,Ward,3,126,0.30574098798397864,SiO2+CaO+CuO+BaO+PbO+Fe2O3+SrO+K2O,0.7777777777777778,0,
铅钡,Ward,4,126,0.2082230978890745,SiO2+CaO+CuO+BaO+PbO+Fe2O3+SrO+K2O,0.7777777777777778,0,
铅钡,Ward,5,126,0.3890543457471516,SiO2+CaO+CuO+BaO+PbO+Fe2O3+SrO+K2O,0.7777777777777778,0,
铅钡,Ward,6,126,0.30771679674310465,SiO2+CaO+CuO+BaO+PbO+Fe2O3+SrO+K2O,0.7777777777777778,0,
铅钡,Ward,2,127,0.899996055071206,SiO2+PbO+SrO+Al2O3+CuO+Fe2O3+BaO+K2O,0.7777777777777778,0,
铅钡,Ward,3,127,0.5904227388348257,SiO2+PbO+SrO+Al2O3+CuO+Fe2O3+BaO+K2O,0.7777777777777778,0,
铅钡,Ward,4,127,0.44416731988883346,SiO2+PbO+SrO+Al2O3+CuO+Fe2O3+BaO+K2O,0.7777777777777778,0,
铅钡,Ward,5,127,0.31992987218640423,SiO2+PbO+SrO+Al2O3+CuO+Fe2O3+BaO+K2O,0.7777777777777778,0,
铅钡,Ward,6,127,0.35958631662688945,SiO2+PbO+SrO+Al2O3+CuO+Fe2O3+BaO+K2O,0.7777777777777778,0,
铅钡,Ward,2,128,0.8033126293995859,Al2O3+SrO+Fe2O3+SiO2+CuO+BaO+K2O,0.875,0,
铅钡,Ward,3,128,0.43724076833246084,Al2O3+SrO+Fe2O3+SiO2+CuO+BaO+K2O,0.875,0,
铅钡,Ward,4,128,0.45513669757918823,Al2O3+SrO+Fe2O3+SiO2+CuO+BaO+K2O,0.875,0,
铅钡,Ward,5,128,0.2961636269175029,Al2O3+SrO+Fe2O3+SiO2+CuO+BaO+K2O,0.875,0,
铅钡,Ward,6,128,0.2545782047433203,Al2O3+SrO+Fe2O3+SiO2+CuO+BaO+K2O,0.875,0,
铅钡,Ward,2,129,-0.04286461055933089,SiO2+SrO+CuO+BaO+P2O5+CaO+K2O,0.6666666666666666,0,
铅钡,Ward,3,129,0.07467696600812893,SiO2+SrO+CuO+BaO+P2O5+CaO+K2O,0.6666666666666666,0,
铅钡,Ward,4,129,0.4410698662667167,SiO2+SrO+CuO+BaO+P2O5+CaO+K2O,0.6666666666666666,0,
铅钡,Ward,5,129,0.450140056022409,SiO2+SrO+CuO+BaO+P2O5+CaO+K2O,0.6666666666666666,0,
铅钡,Ward,6,129,0.4638492871690428,SiO2+SrO+CuO+BaO+P2O5+CaO+K2O,0.6666666666666666,0,
铅钡,Ward,2,130,0.1807909604519774,Al2O3+SrO+CaO+SiO2+K2O+Fe2O3+PbO,0.6666666666666666,0,
铅钡,Ward,3,130,0.33737727200428014,Al2O3+SrO+CaO+SiO2+K2O+Fe2O3+PbO,0.6666666666666666,0,
铅钡,Ward,4,130,0.3375244598026562,Al2O3+SrO+CaO+SiO2+K2O+Fe2O3+PbO,0.6666666666666666,0,
铅钡,Ward,5,130,0.43671868138302544,Al2O3+SrO+CaO+SiO2+K2O+Fe2O3+PbO,0.6666666666666666,0,
铅钡,Ward,6,130,0.501828949660338,Al2O3+SrO+CaO+SiO2+K2O+Fe2O3+PbO,0.6666666666666666,0,
铅钡,Ward,2,131,-0.059322033898305086,SiO2+Na2O+SrO+PbO+CuO+Al2O3+K2O,0.5,0,
铅钡,Ward,3,131,0.9105765623045816,SiO2+Na2O+SrO+PbO+CuO+Al2O3+K2O,0.5,0,
铅钡,Ward,4,131,0.6022190158714363,SiO2+Na2O+SrO+PbO+CuO+Al2O3+K2O,0.5,0,
铅钡,Ward,5,131,0.4532525386679948,SiO2+Na2O+SrO+PbO+CuO+Al2O3+K2O,0.5,0,
铅钡,Ward,6,131,0.41537452569447697,SiO2+Na2O+SrO+PbO+CuO+Al2O3+K2O,0.5,0,
铅钡,Ward,2,132,0.5482705214248839,Al2O3+BaO+Fe2O3+SiO2+SrO+K2O+PbO,0.6666666666666666,0,
铅钡,Ward,3,132,0.505199773865713,Al2O3+BaO+Fe2O3+SiO2+SrO+K2O+PbO,0.6666666666666666,0,
铅钡,Ward,4,132,0.3126874645804249,Al2O3+BaO+Fe2O3+SiO2+SrO+K2O+PbO,0.6666666666666666,0,
铅钡,Ward,5,132,0.2898773919628347,Al2O3+BaO+Fe2O3+SiO2+SrO+K2O+PbO,0.6666666666666666,0,
铅钡,Ward,6,132,0.3560093994683312,Al2O3+BaO+Fe2O3+SiO2+SrO+K2O+PbO,0.6666666666666666,0,
铅钡,Ward,2,133,0.13934426229508196,Al2O3+PbO+SiO2+K2O+Fe2O3,0.4444444444444444,0,
铅钡,Ward,3,133,0.07527526436280388,Al2O3+PbO+SiO2+K2O+Fe2O3,0.4444444444444444,0,
铅钡,Ward,4,133,0.12630288166768852,Al2O3+PbO+SiO2+K2O+Fe2O3,0.4444444444444444,0,
铅钡,Ward,5,133,0.15112556532344124,Al2O3+PbO+SiO2+K2O+Fe2O3,0.4444444444444444,0,
铅钡,Ward,6,133,0.27021423635107117,Al2O3+PbO+SiO2+K2O+Fe2O3,0.4444444444444444,0,
铅钡,Ward,2,134,0.4781273983115886,Al2O3+BaO+CuO+SrO+CaO+SiO2+K2O+Fe2O3,1.0,0,
铅钡,Ward,3,134,0.33897853320484694,Al2O3+BaO+CuO+SrO+CaO+SiO2+K2O+Fe2O3,1.0,0,
铅钡,Ward,4,134,0.22755216308247822,Al2O3+BaO+CuO+SrO+CaO+SiO2+K2O+Fe2O3,1.0,0,
铅钡,Ward,5,134,0.449118921605385,Al2O3+BaO+CuO+SrO+CaO+SiO2+K2O+Fe2O3,1.0,0,
铅钡,Ward,6,134,0.5564256747308068,Al2O3+BaO+CuO+SrO+CaO+SiO2+K2O+Fe2O3,1.0,0,
铅钡,Ward,2,135,,,,1,活动成分SO2在训练集中全缺失
铅钡,Ward,3,135,,,,1,活动成分SO2在训练集中全缺失
铅钡,Ward,4,135,,,,1,活动成分SO2在训练集中全缺失
铅钡,Ward,5,135,,,,1,活动成分SO2在训练集中全缺失
铅钡,Ward,6,135,,,,1,活动成分SO2在训练集中全缺失
铅钡,Ward,2,136,0.3401015228426396,CaO+Al2O3+PbO+SiO2+K2O+Fe2O3,0.5555555555555556,0,
铅钡,Ward,3,136,0.1523059713116495,CaO+Al2O3+PbO+SiO2+K2O+Fe2O3,0.5555555555555556,0,
铅钡,Ward,4,136,0.2595545327525273,CaO+Al2O3+PbO+SiO2+K2O+Fe2O3,0.5555555555555556,0,
铅钡,Ward,5,136,0.2621839881030815,CaO+Al2O3+PbO+SiO2+K2O+Fe2O3,0.5555555555555556,0,
铅钡,Ward,6,136,0.4462128294027855,CaO+Al2O3+PbO+SiO2+K2O+Fe2O3,0.5555555555555556,0,
铅钡,Ward,2,137,0.04892894767646026,PbO+SrO+CuO+BaO+MgO+SiO2+K2O+Fe2O3,0.6,0,
铅钡,Ward,3,137,0.6104928457869634,PbO+SrO+CuO+BaO+MgO+SiO2+K2O+Fe2O3,0.6,0,
铅钡,Ward,4,137,0.516742882431037,PbO+SrO+CuO+BaO+MgO+SiO2+K2O+Fe2O3,0.6,0,
铅钡,Ward,5,137,0.3190898460339115,PbO+SrO+CuO+BaO+MgO+SiO2+K2O+Fe2O3,0.6,0,
铅钡,Ward,6,137,0.4548072108162243,PbO+SrO+CuO+BaO+MgO+SiO2+K2O+Fe2O3,0.6,0,
铅钡,Ward,2,138,1.0,SiO2+CuO+SrO+PbO+K2O,0.4444444444444444,0,
铅钡,Ward,3,138,0.48903902016185063,SiO2+CuO+SrO+PbO+K2O,0.4444444444444444,0,
铅钡,Ward,4,138,0.5416108916386431,SiO2+CuO+SrO+PbO+K2O,0.4444444444444444,0,
铅钡,Ward,5,138,0.39893711248892827,SiO2+CuO+SrO+PbO+K2O,0.4444444444444444,0,
铅钡,Ward,6,138,0.3229933205026605,SiO2+CuO+SrO+PbO+K2O,0.4444444444444444,0,
铅钡,Ward,2,139,0.7152835326151297,SiO2+CuO+BaO+Al2O3+Fe2O3+K2O,0.75,0,
铅钡,Ward,3,139,0.5286724273369993,SiO2+CuO+BaO+Al2O3+Fe2O3+K2O,0.75,0,
铅钡,Ward,4,139,0.2930232558139535,SiO2+CuO+BaO+Al2O3+Fe2O3+K2O,0.75,0,
铅钡,Ward,5,139,0.1915068493150685,SiO2+CuO+BaO+Al2O3+Fe2O3+K2O,0.75,0,
铅钡,Ward,6,139,0.27434679334916867,SiO2+CuO+BaO+Al2O3+Fe2O3+K2O,0.75,0,
铅钡,Ward,2,140,0.7149460708782742,Al2O3+K2O+CuO+Fe2O3+SiO2+CaO+SrO,0.875,0,
铅钡,Ward,3,140,0.44883307001579903,Al2O3+K2O+CuO+Fe2O3+SiO2+CaO+SrO,0.875,0,
铅钡,Ward,4,140,0.5417820603785677,Al2O3+K2O+CuO+Fe2O3+SiO2+CaO+SrO,0.875,0,
铅钡,Ward,5,140,0.6389491242702252,Al2O3+K2O+CuO+Fe2O3+SiO2+CaO+SrO,0.875,0,
铅钡,Ward,6,140,0.7078467120345132,Al2O3+K2O+CuO+Fe2O3+SiO2+CaO+SrO,0.875,0,
铅钡,Ward,2,141,0.18330773169482847,Al2O3+Fe2O3+BaO+SiO2+K2O,0.625,0,
铅钡,Ward,3,141,0.23773569750396595,Al2O3+Fe2O3+BaO+SiO2+K2O,0.625,0,
铅钡,Ward,4,141,0.14446979704575477,Al2O3+Fe2O3+BaO+SiO2+K2O,0.625,0,
铅钡,Ward,5,141,0.14459673456014852,Al2O3+Fe2O3+BaO+SiO2+K2O,0.625,0,
铅钡,Ward,6,141,0.20851759859453564,Al2O3+Fe2O3+BaO+SiO2+K2O,0.625,0,
铅钡,Ward,2,142,1.0,Al2O3+CuO+PbO+Fe2O3+SiO2+K2O,0.5555555555555556,0,
铅钡,Ward,3,142,0.7338721007245261,Al2O3+CuO+PbO+Fe2O3+SiO2+K2O,0.5555555555555556,0,
铅钡,Ward,4,142,0.7048911558429729,Al2O3+CuO+PbO+Fe2O3+SiO2+K2O,0.5555555555555556,0,
铅钡,Ward,5,142,0.4344607939077985,Al2O3+CuO+PbO+Fe2O3+SiO2+K2O,0.5555555555555556,0,
铅钡,Ward,6,142,0.467990609732885,Al2O3+CuO+PbO+Fe2O3+SiO2+K2O,0.5555555555555556,0,
铅钡,Ward,2,143,1.0,Al2O3+SrO+Fe2O3+PbO+CaO+SiO2+SnO2+K2O+CuO,0.7,0,
铅钡,Ward,3,143,0.9455645583401378,Al2O3+SrO+Fe2O3+PbO+CaO+SiO2+SnO2+K2O+CuO,0.7,0,
铅钡,Ward,4,143,0.6775284699515165,Al2O3+SrO+Fe2O3+PbO+CaO+SiO2+SnO2+K2O+CuO,0.7,0,
铅钡,Ward,5,143,0.5329714194475491,Al2O3+SrO+Fe2O3+PbO+CaO+SiO2+SnO2+K2O+CuO,0.7,0,
铅钡,Ward,6,143,0.5935132469628368,Al2O3+SrO+Fe2O3+PbO+CaO+SiO2+SnO2+K2O+CuO,0.7,0,
铅钡,Ward,2,144,0.2299794661190965,SiO2+SrO+MgO+Al2O3+CuO+BaO+K2O,0.6666666666666666,0,
铅钡,Ward,3,144,0.17495240110006346,SiO2+SrO+MgO+Al2O3+CuO+BaO+K2O,0.6666666666666666,0,
铅钡,Ward,4,144,0.22419252691576946,SiO2+SrO+MgO+Al2O3+CuO+BaO+K2O,0.6666666666666666,0,
铅钡,Ward,5,144,0.15765971019775812,SiO2+SrO+MgO+Al2O3+CuO+BaO+K2O,0.6666666666666666,0,
铅钡,Ward,6,144,0.12363776641913396,SiO2+SrO+MgO+Al2O3+CuO+BaO+K2O,0.6666666666666666,0,
铅钡,Ward,2,145,0.40860215053763443,SiO2+MgO+SrO+K2O+PbO+Al2O3+BaO+Fe2O3,0.6,0,
铅钡,Ward,3,145,0.45271936331014573,SiO2+MgO+SrO+K2O+PbO+Al2O3+BaO+Fe2O3,0.6,0,
铅钡,Ward,4,145,0.4320959710276143,SiO2+MgO+SrO+K2O+PbO+Al2O3+BaO+Fe2O3,0.6,0,
铅钡,Ward,5,145,0.356087670174761,SiO2+MgO+SrO+K2O+PbO+Al2O3+BaO+Fe2O3,0.6,0,
铅钡,Ward,6,145,0.3614772444665506,SiO2+MgO+SrO+K2O+PbO+Al2O3+BaO+Fe2O3,0.6,0,
铅钡,Ward,2,146,0.03930790756335641,PbO+BaO+CaO+SiO2+P2O5+Fe2O3+K2O,0.5,0,
铅钡,Ward,3,146,-0.020969611382742035,PbO+BaO+CaO+SiO2+P2O5+Fe2O3+K2O,0.5,0,
铅钡,Ward,4,146,0.191027496382055,PbO+BaO+CaO+SiO2+P2O5+Fe2O3+K2O,0.5,0,
铅钡,Ward,5,146,0.3093796412658517,PbO+BaO+CaO+SiO2+P2O5+Fe2O3+K2O,0.5,0,
铅钡,Ward,6,146,0.21123595505617979,PbO+BaO+CaO+SiO2+P2O5+Fe2O3+K2O,0.5,0,
铅钡,Ward,2,147,0.899996055071206,SiO2+SrO+Al2O3+Fe2O3+CuO+BaO+K2O,0.875,0,
铅钡,Ward,3,147,0.6126234741269472,SiO2+SrO+Al2O3+Fe2O3+CuO+BaO+K2O,0.875,0,
铅钡,Ward,4,147,0.3132515387437329,SiO2+SrO+Al2O3+Fe2O3+CuO+BaO+K2O,0.875,0,
铅钡,Ward,5,147,0.4357574015521702,SiO2+SrO+Al2O3+Fe2O3+CuO+BaO+K2O,0.875,0,
铅钡,Ward,6,147,0.46895424836601307,SiO2+SrO+Al2O3+Fe2O3+CuO+BaO+K2O,0.875,0,
铅钡,Ward,2,148,0.18465652156816484,PbO+Fe2O3+Al2O3+SiO2+CaO+K2O,0.5555555555555556,0,
铅钡,Ward,3,148,0.18780356179168917,PbO+Fe2O3+Al2O3+SiO2+CaO+K2O,0.5555555555555556,0,
铅钡,Ward,4,148,0.39267015706806285,PbO+Fe2O3+Al2O3+SiO2+CaO+K2O,0.5555555555555556,0,
铅钡,Ward,5,148,0.33186490455212925,PbO+Fe2O3+Al2O3+SiO2+CaO+K2O,0.5555555555555556,0,
铅钡,Ward,6,148,0.35933420365535246,PbO+Fe2O3+Al2O3+SiO2+CaO+K2O,0.5555555555555556,0,
铅钡,Ward,2,149,0.8043758043758044,PbO+Fe2O3+CuO+SiO2+K2O+MgO+BaO,0.5,0,
铅钡,Ward,3,149,0.48825879372503167,PbO+Fe2O3+CuO+SiO2+K2O+MgO+BaO,0.5,0,
铅钡,Ward,4,149,0.24999423072485172,PbO+Fe2O3+CuO+SiO2+K2O+MgO+BaO,0.5,0,
铅钡,Ward,5,149,0.22263658742697578,PbO+Fe2O3+CuO+SiO2+K2O+MgO+BaO,0.5,0,
铅钡,Ward,6,149,0.234660670966215,PbO+Fe2O3+CuO+SiO2+K2O+MgO+BaO,0.5,0,
铅钡,Ward,2,150,0.10015381985985301,P2O5+CaO+PbO+SiO2+BaO+Fe2O3,0.4,0,
铅钡,Ward,3,150,0.1351648198868297,P2O5+CaO+PbO+SiO2+BaO+Fe2O3,0.4,0,
铅钡,Ward,4,150,0.059362845710908614,P2O5+CaO+PbO+SiO2+BaO+Fe2O3,0.4,0,
铅钡,Ward,5,150,0.1864594248457329,P2O5+CaO+PbO+SiO2+BaO+Fe2O3,0.4,0,
铅钡,Ward,6,150,0.19152122948684552,P2O5+CaO+PbO+SiO2+BaO+Fe2O3,0.4,0,
铅钡,Ward,2,151,0.13886351538729455,K2O+CuO+Al2O3+PbO+CaO+SiO2+SrO+Fe2O3,0.7777777777777778,0,
铅钡,Ward,3,151,0.18535590199204852,K2O+CuO+Al2O3+PbO+CaO+SiO2+SrO+Fe2O3,0.7777777777777778,0,
铅钡,Ward,4,151,0.18997978516786238,K2O+CuO+Al2O3+PbO+CaO+SiO2+SrO+Fe2O3,0.7777777777777778,0,
铅钡,Ward,5,151,0.368355634233844,K2O+CuO+Al2O3+PbO+CaO+SiO2+SrO+Fe2O3,0.7777777777777778,0,
铅钡,Ward,6,151,0.44719480546551743,K2O+CuO+Al2O3+PbO+CaO+SiO2+SrO+Fe2O3,0.7777777777777778,0,
铅钡,Ward,2,152,0.3451010488616014,CaO+SiO2+BaO+SrO+Fe2O3+Al2O3+CuO+K2O+MgO,0.8888888888888888,0,
铅钡,Ward,3,152,0.36909521252262467,CaO+SiO2+BaO+SrO+Fe2O3+Al2O3+CuO+K2O+MgO,0.8888888888888888,0,
铅钡,Ward,4,152,0.1981142466900183,CaO+SiO2+BaO+SrO+Fe2O3+Al2O3+CuO+K2O+MgO,0.8888888888888888,0,
铅钡,Ward,5,152,0.41843021698365923,CaO+SiO2+BaO+SrO+Fe2O3+Al2O3+CuO+K2O+MgO,0.8888888888888888,0,
铅钡,Ward,6,152,0.5074563530552861,CaO+SiO2+BaO+SrO+Fe2O3+Al2O3+CuO+K2O+MgO,0.8888888888888888,0,
铅钡,Ward,2,153,0.037892243931320305,Al2O3+PbO+SrO+CaO+SiO2+SO2+K2O+Fe2O3+MgO,0.5454545454545454,0,
铅钡,Ward,3,153,0.09454089102698181,Al2O3+PbO+SrO+CaO+SiO2+SO2+K2O+Fe2O3+MgO,0.5454545454545454,0,
铅钡,Ward,4,153,0.33731430235945237,Al2O3+PbO+SrO+CaO+SiO2+SO2+K2O+Fe2O3+MgO,0.5454545454545454,0,
铅钡,Ward,5,153,0.45810866860223975,Al2O3+PbO+SrO+CaO+SiO2+SO2+K2O+Fe2O3+MgO,0.5454545454545454,0,
铅钡,Ward,6,153,0.532519422863485,Al2O3+PbO+SrO+CaO+SiO2+SO2+K2O+Fe2O3+MgO,0.5454545454545454,0,
铅钡,Ward,2,154,0.1346153846153846,Al2O3+SrO+CuO+SiO2+CaO+BaO+K2O+Fe2O3,1.0,0,
铅钡,Ward,3,154,0.444108721640546,Al2O3+SrO+CuO+SiO2+CaO+BaO+K2O+Fe2O3,1.0,0,
铅钡,Ward,4,154,0.6608144355035357,Al2O3+SrO+CuO+SiO2+CaO+BaO+K2O+Fe2O3,1.0,0,
铅钡,Ward,5,154,0.5647668393782384,Al2O3+SrO+CuO+SiO2+CaO+BaO+K2O+Fe2O3,1.0,0,
铅钡,Ward,6,154,0.46298863321319655,Al2O3+SrO+CuO+SiO2+CaO+BaO+K2O+Fe2O3,1.0,0,
铅钡,Ward,2,155,,,,1,活动成分SO2在训练集中全缺失
铅钡,Ward,3,155,,,,1,活动成分SO2在训练集中全缺失
铅钡,Ward,4,155,,,,1,活动成分SO2在训练集中全缺失
铅钡,Ward,5,155,,,,1,活动成分SO2在训练集中全缺失
铅钡,Ward,6,155,,,,1,活动成分SO2在训练集中全缺失
铅钡,Ward,2,156,0.2841918294849023,SiO2+BaO+Al2O3+Fe2O3+PbO+K2O+SrO,0.6666666666666666,0,
铅钡,Ward,3,156,0.3015555694383707,SiO2+BaO+Al2O3+Fe2O3+PbO+K2O+SrO,0.6666666666666666,0,
铅钡,Ward,4,156,0.29526916802610115,SiO2+BaO+Al2O3+Fe2O3+PbO+K2O+SrO,0.6666666666666666,0,
铅钡,Ward,5,156,0.19584500466853408,SiO2+BaO+Al2O3+Fe2O3+PbO+K2O+SrO,0.6666666666666666,0,
铅钡,Ward,6,156,0.25006481721545243,SiO2+BaO+Al2O3+Fe2O3+PbO+K2O+SrO,0.6666666666666666,0,
铅钡,Ward,2,157,0.2868939483307774,CaO+SiO2+PbO+CuO+BaO+K2O+Fe2O3,0.6666666666666666,0,
铅钡,Ward,3,157,0.40702247570650485,CaO+SiO2+PbO+CuO+BaO+K2O+Fe2O3,0.6666666666666666,0,
铅钡,Ward,4,157,0.4788891046805205,CaO+SiO2+PbO+CuO+BaO+K2O+Fe2O3,0.6666666666666666,0,
铅钡,Ward,5,157,0.4631026472022256,CaO+SiO2+PbO+CuO+BaO+K2O+Fe2O3,0.6666666666666666,0,
铅钡,Ward,6,157,0.645764348785872,CaO+SiO2+PbO+CuO+BaO+K2O+Fe2O3,0.6666666666666666,0,
铅钡,Ward,2,158,1.0,CaO+SiO2+MgO+CuO+BaO+Al2O3+Fe2O3+K2O,0.7777777777777778,0,
铅钡,Ward,3,158,0.9443561208267091,CaO+SiO2+MgO+CuO+BaO+Al2O3+Fe2O3+K2O,0.7777777777777778,0,
铅钡,Ward,4,158,0.5056471445486839,CaO+SiO2+MgO+CuO+BaO+Al2O3+Fe2O3+K2O,0.7777777777777778,0,
铅钡,Ward,5,158,0.4251928020565553,CaO+SiO2+MgO+CuO+BaO+Al2O3+Fe2O3+K2O,0.7777777777777778,0,
铅钡,Ward,6,158,0.6220419202163624,CaO+SiO2+MgO+CuO+BaO+Al2O3+Fe2O3+K2O,0.7777777777777778,0,
铅钡,Ward,2,159,0.8033126293995859,K2O+Fe2O3+SiO2+MgO+CuO+BaO+Al2O3+SrO,0.7777777777777778,0,
铅钡,Ward,3,159,0.6488149229009741,K2O+Fe2O3+SiO2+MgO+CuO+BaO+Al2O3+SrO,0.7777777777777778,0,
铅钡,Ward,4,159,0.27180210805379174,K2O+Fe2O3+SiO2+MgO+CuO+BaO+Al2O3+SrO,0.7777777777777778,0,
铅钡,Ward,5,159,0.19447092469018112,K2O+Fe2O3+SiO2+MgO+CuO+BaO+Al2O3+SrO,0.7777777777777778,0,
铅钡,Ward,6,159,0.2204619484749778,K2O+Fe2O3+SiO2+MgO+CuO+BaO+Al2O3+SrO,0.7777777777777778,0,
铅钡,Ward,2,160,0.7152161042036708,CaO+SiO2+CuO+BaO+MgO+Al2O3+Fe2O3+K2O,0.7777777777777778,0,
铅钡,Ward,3,160,0.588951199140914,CaO+SiO2+CuO+BaO+MgO+Al2O3+Fe2O3+K2O,0.7777777777777778,0,
铅钡,Ward,4,160,0.5222009772678988,CaO+SiO2+CuO+BaO+MgO+Al2O3+Fe2O3+K2O,0.7777777777777778,0,
铅钡,Ward,5,160,0.5110553909277411,CaO+SiO2+CuO+BaO+MgO+Al2O3+Fe2O3+K2O,0.7777777777777778,0,
铅钡,Ward,6,160,0.7560746786752979,CaO+SiO2+CuO+BaO+MgO+Al2O3+Fe2O3+K2O,0.7777777777777778,0,
铅钡,Ward,2,161,0.7944792295051276,PbO+SrO+CaO+Al2O3+SiO2+K2O+CuO+Fe2O3,0.7777777777777778,0,
铅钡,Ward,3,161,0.37163409389331864,PbO+SrO+CaO+Al2O3+SiO2+K2O+CuO+Fe2O3,0.7777777777777778,0,
铅钡,Ward,4,161,0.77555685244626,PbO+SrO+CaO+Al2O3+SiO2+K2O+CuO+Fe2O3,0.7777777777777778,0,
铅钡,Ward,5,161,0.5498745864989639,PbO+SrO+CaO+Al2O3+SiO2+K2O+CuO+Fe2O3,0.7777777777777778,0,
铅钡,Ward,6,161,0.6092664530580997,PbO+SrO+CaO+Al2O3+SiO2+K2O+CuO+Fe2O3,0.7777777777777778,0,
铅钡,Ward,2,162,-0.01179245283018868,PbO+SrO+Fe2O3+CaO+P2O5+MgO+K2O,0.36363636363636365,0,
铅钡,Ward,3,162,0.2462825084986131,PbO+SrO+Fe2O3+CaO+P2O5+MgO+K2O,0.36363636363636365,0,
铅钡,Ward,4,162,0.33777310433461855,PbO+SrO+Fe2O3+CaO+P2O5+MgO+K2O,0.36363636363636365,0,
铅钡,Ward,5,162,0.6769446664197868,PbO+SrO+Fe2O3+CaO+P2O5+MgO+K2O,0.36363636363636365,0,
铅钡,Ward,6,162,0.5395962396568903,PbO+SrO+Fe2O3+CaO+P2O5+MgO+K2O,0.36363636363636365,0,
铅钡,Ward,2,163,0.7086614173228346,CuO+SiO2+Al2O3+SrO+BaO+PbO+Fe2O3,0.6666666666666666,0,
